id,description,url
SDL_CreateDirectory,"Create a directory, and any missing parent directories.
",https://wiki.libsdl.org/SDL3/SDL_CreateDirectory
SDL_CreateEnvironment,"Create a set of environment variables
",https://wiki.libsdl.org/SDL3/SDL_CreateEnvironment
SDL_CreateGPUBuffer,"Creates a buffer object to be used in graphics or compute workflows.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUBuffer
SDL_CreateGPUComputePipeline,"Creates a pipeline object to be used in a compute workflow.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUComputePipeline
SDL_CreateGPUDevice,"Creates a GPU context.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUDevice
SDL_CreateGPUDeviceWithProperties,"Creates a GPU context.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUDeviceWithProperties
SDL_CreateGPUGraphicsPipeline,"Creates a pipeline object to be used in a graphics workflow.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUGraphicsPipeline
SDL_CreateGPURenderState,"Create custom GPU render state.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPURenderState
SDL_CreateGPURenderer,"Create a 2D GPU rendering context for a window, with support for the specified shader format.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPURenderer
SDL_CreateGPUSampler,"Creates a sampler object to be used when binding textures in a graphics workflow.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUSampler
SDL_CreateGPUShader,"Creates a shader to be used when creating a graphics pipeline.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUShader
SDL_CreateGPUTexture,"Creates a texture object to be used in graphics or compute workflows.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUTexture
SDL_CreateGPUTransferBuffer,"Creates a transfer buffer to be used when uploading to or downloading from graphics resources.
",https://wiki.libsdl.org/SDL3/SDL_CreateGPUTransferBuffer
SDL_CreateHapticEffect,"Create a new haptic effect on a specified device.
",https://wiki.libsdl.org/SDL3/SDL_CreateHapticEffect
SDL_CreateMutex,"Create a new mutex.
",https://wiki.libsdl.org/SDL3/SDL_CreateMutex
SDL_CreatePalette,"Create a palette structure with the specified number of color entries.
",https://wiki.libsdl.org/SDL3/SDL_CreatePalette
SDL_CreatePopupWindow,"Create a child popup window of the specified parent window.
",https://wiki.libsdl.org/SDL3/SDL_CreatePopupWindow
SDL_CreateProcess,"Create a new process.
",https://wiki.libsdl.org/SDL3/SDL_CreateProcess
SDL_CreateProcessWithProperties,"Create a new process with the specified properties.
",https://wiki.libsdl.org/SDL3/SDL_CreateProcessWithProperties
SDL_CreateProperties,"Create a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_CreateProperties
SDL_CreateRWLock,"Create a new read/write lock.
",https://wiki.libsdl.org/SDL3/SDL_CreateRWLock
SDL_CreateRenderer,"Create a 2D rendering context for a window.
",https://wiki.libsdl.org/SDL3/SDL_CreateRenderer
SDL_CreateRendererWithProperties,"Create a 2D rendering context for a window, with the specified properties.
",https://wiki.libsdl.org/SDL3/SDL_CreateRendererWithProperties
SDL_CreateSemaphore,"Create a semaphore.
",https://wiki.libsdl.org/SDL3/SDL_CreateSemaphore
SDL_CreateSoftwareRenderer,"Create a 2D software rendering context for a surface.
",https://wiki.libsdl.org/SDL3/SDL_CreateSoftwareRenderer
SDL_CreateStorageDirectory,"Create a directory in a writable storage container.
",https://wiki.libsdl.org/SDL3/SDL_CreateStorageDirectory
SDL_CreateSurface,"Allocate a new surface with a specific pixel format.
",https://wiki.libsdl.org/SDL3/SDL_CreateSurface
SDL_CreateSurfaceFrom,"Allocate a new surface with a specific pixel format and existing pixel data.
",https://wiki.libsdl.org/SDL3/SDL_CreateSurfaceFrom
SDL_CreateSurfacePalette,"Create a palette and associate it with a surface.
",https://wiki.libsdl.org/SDL3/SDL_CreateSurfacePalette
SDL_CreateSystemCursor,"Create a system cursor.
",https://wiki.libsdl.org/SDL3/SDL_CreateSystemCursor
SDL_CreateTexture,"Create a texture for a rendering context.
",https://wiki.libsdl.org/SDL3/SDL_CreateTexture
SDL_CreateTextureFromSurface,"Create a texture from an existing surface.
",https://wiki.libsdl.org/SDL3/SDL_CreateTextureFromSurface
SDL_CreateTextureWithProperties,"Create a texture for a rendering context with the specified properties.
",https://wiki.libsdl.org/SDL3/SDL_CreateTextureWithProperties
SDL_CreateThread,"Create a new thread with a default stack size.
",https://wiki.libsdl.org/SDL3/SDL_CreateThread
SDL_CreateThreadWithProperties,"Create a new thread with with the specified properties.
",https://wiki.libsdl.org/SDL3/SDL_CreateThreadWithProperties
SDL_CreateTray,"Create an icon to be placed in the operating system's tray, or equivalent.
",https://wiki.libsdl.org/SDL3/SDL_CreateTray
SDL_CreateTrayMenu,"Create a menu for a system tray.
",https://wiki.libsdl.org/SDL3/SDL_CreateTrayMenu
SDL_CreateTraySubmenu,"Create a submenu for a system tray entry.
",https://wiki.libsdl.org/SDL3/SDL_CreateTraySubmenu
SDL_CreateWindow,"Create a window with the specified dimensions and flags.
",https://wiki.libsdl.org/SDL3/SDL_CreateWindow
SDL_CreateWindowAndRenderer,"Create a window and default renderer.
",https://wiki.libsdl.org/SDL3/SDL_CreateWindowAndRenderer
SDL_CreateWindowWithProperties,"Create a window with the specified properties.
",https://wiki.libsdl.org/SDL3/SDL_CreateWindowWithProperties
SDL_Cursor,"The structure used to identify an SDL cursor.
",https://wiki.libsdl.org/SDL3/SDL_Cursor
SDL_CursorVisible,"Return whether the cursor is currently being shown.
",https://wiki.libsdl.org/SDL3/SDL_CursorVisible
SDL_DEBUG_TEXT_FONT_CHARACTER_SIZE,"The size, in pixels, of a single [SDL_RenderDebugText](SDL_RenderDebugText)() character.
",https://wiki.libsdl.org/SDL3/SDL_DEBUG_TEXT_FONT_CHARACTER_SIZE
SDL_DECLSPEC,"A macro to tag a symbol as a public API.
",https://wiki.libsdl.org/SDL3/SDL_DECLSPEC
SDL_DEFINE_AUDIO_FORMAT,"Define an [SDL_AudioFormat](SDL_AudioFormat) value.
",https://wiki.libsdl.org/SDL3/SDL_DEFINE_AUDIO_FORMAT
SDL_DEFINE_COLORSPACE,"A macro for defining custom [SDL_Colorspace](SDL_Colorspace) formats.
",https://wiki.libsdl.org/SDL3/SDL_DEFINE_COLORSPACE
SDL_DEFINE_PIXELFORMAT,"A macro for defining custom non-FourCC pixel formats.
",https://wiki.libsdl.org/SDL3/SDL_DEFINE_PIXELFORMAT
SDL_DEFINE_PIXELFOURCC,"A macro for defining custom FourCC pixel formats.
",https://wiki.libsdl.org/SDL3/SDL_DEFINE_PIXELFOURCC
SDL_DEPRECATED,"A macro to tag a symbol as deprecated.
",https://wiki.libsdl.org/SDL3/SDL_DEPRECATED
SDL_DateFormat,"The preferred date format of the current system locale.
",https://wiki.libsdl.org/SDL3/SDL_DateFormat
SDL_DateTime,"A structure holding a calendar date and time broken down into its components.
",https://wiki.libsdl.org/SDL3/SDL_DateTime
SDL_DateTimeToTime,"Converts a calendar time to an [SDL_Time](SDL_Time) in nanoseconds since the epoch.
",https://wiki.libsdl.org/SDL3/SDL_DateTimeToTime
SDL_Delay,"Wait a specified number of milliseconds before returning.
",https://wiki.libsdl.org/SDL3/SDL_Delay
SDL_DelayNS,"Wait a specified number of nanoseconds before returning.
",https://wiki.libsdl.org/SDL3/SDL_DelayNS
SDL_DelayPrecise,"Wait a specified number of nanoseconds before returning.
",https://wiki.libsdl.org/SDL3/SDL_DelayPrecise
SDL_DestroyAsyncIOQueue,"Destroy a previously-created async I/O task queue.
",https://wiki.libsdl.org/SDL3/SDL_DestroyAsyncIOQueue
SDL_DestroyAudioStream,"Free an audio stream.
",https://wiki.libsdl.org/SDL3/SDL_DestroyAudioStream
SDL_DestroyCondition,"Destroy a condition variable.
",https://wiki.libsdl.org/SDL3/SDL_DestroyCondition
SDL_DestroyCursor,"Free a previously-created cursor.
",https://wiki.libsdl.org/SDL3/SDL_DestroyCursor
SDL_DestroyEnvironment,"Destroy a set of environment variables.
",https://wiki.libsdl.org/SDL3/SDL_DestroyEnvironment
SDL_DestroyGPUDevice,"Destroys a GPU context previously returned by [SDL_CreateGPUDevice](SDL_CreateGPUDevice).
",https://wiki.libsdl.org/SDL3/SDL_DestroyGPUDevice
SDL_DestroyGPURenderState,"Destroy custom GPU render state.
",https://wiki.libsdl.org/SDL3/SDL_DestroyGPURenderState
SDL_DestroyHapticEffect,"Destroy a haptic effect on the device.
",https://wiki.libsdl.org/SDL3/SDL_DestroyHapticEffect
SDL_DestroyMutex,"Destroy a mutex created with [SDL_CreateMutex](SDL_CreateMutex)().
",https://wiki.libsdl.org/SDL3/SDL_DestroyMutex
SDL_DestroyPalette,"Free a palette created with [SDL_CreatePalette](SDL_CreatePalette)().
",https://wiki.libsdl.org/SDL3/SDL_DestroyPalette
SDL_DestroyProcess,"Destroy a previously created process object.
",https://wiki.libsdl.org/SDL3/SDL_DestroyProcess
SDL_DestroyProperties,"Destroy a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_DestroyProperties
SDL_DestroyRWLock,"Destroy a read/write lock created with [SDL_CreateRWLock](SDL_CreateRWLock)().
",https://wiki.libsdl.org/SDL3/SDL_DestroyRWLock
SDL_DestroyRenderer,"Destroy the rendering context for a window and free all associated textures.
",https://wiki.libsdl.org/SDL3/SDL_DestroyRenderer
SDL_DestroySemaphore,"Destroy a semaphore.
",https://wiki.libsdl.org/SDL3/SDL_DestroySemaphore
SDL_DestroySurface,"Free a surface.
",https://wiki.libsdl.org/SDL3/SDL_DestroySurface
SDL_DestroyTexture,"Destroy the specified texture.
",https://wiki.libsdl.org/SDL3/SDL_DestroyTexture
SDL_DestroyTray,"Destroys a tray object.
",https://wiki.libsdl.org/SDL3/SDL_DestroyTray
SDL_DestroyWindow,"Destroy a window.
",https://wiki.libsdl.org/SDL3/SDL_DestroyWindow
SDL_DestroyWindowSurface,"Destroy the surface associated with the window.
",https://wiki.libsdl.org/SDL3/SDL_DestroyWindowSurface
SDL_DetachThread,"Let a thread clean up on exit without intervention.
",https://wiki.libsdl.org/SDL3/SDL_DetachThread
SDL_DetachVirtualJoystick,"Detach a virtual joystick.
",https://wiki.libsdl.org/SDL3/SDL_DetachVirtualJoystick
SDL_DialogFileCallback,"Callback used by file dialog functions.
",https://wiki.libsdl.org/SDL3/SDL_DialogFileCallback
SDL_DialogFileFilter,"An entry for filters for file dialogs.
",https://wiki.libsdl.org/SDL3/SDL_DialogFileFilter
SDL_DisableScreenSaver,"Prevent the screen from being blanked by a screen saver.
",https://wiki.libsdl.org/SDL3/SDL_DisableScreenSaver
SDL_DispatchGPUCompute,"Dispatches compute work.
",https://wiki.libsdl.org/SDL3/SDL_DispatchGPUCompute
SDL_DispatchGPUComputeIndirect,"Dispatches compute work with parameters set from a buffer.
",https://wiki.libsdl.org/SDL3/SDL_DispatchGPUComputeIndirect
SDL_DisplayEvent,"Display state change event data (event.display.*)
",https://wiki.libsdl.org/SDL3/SDL_DisplayEvent
SDL_DisplayID,"This is a unique ID for a display for the time it is connected to the system, and is never reused for the lifetime of the application.
",https://wiki.libsdl.org/SDL3/SDL_DisplayID
SDL_DisplayMode,"The structure that defines a display mode.
",https://wiki.libsdl.org/SDL3/SDL_DisplayMode
SDL_DisplayModeData,"Internal display mode data.
",https://wiki.libsdl.org/SDL3/SDL_DisplayModeData
SDL_DisplayOrientation,"Display orientation values; the way a display is rotated.
",https://wiki.libsdl.org/SDL3/SDL_DisplayOrientation
SDL_DownloadFromGPUBuffer,"Copies data from a buffer to a transfer buffer on the GPU timeline.
",https://wiki.libsdl.org/SDL3/SDL_DownloadFromGPUBuffer
SDL_DownloadFromGPUTexture,"Copies data from a texture to a transfer buffer on the GPU timeline.
",https://wiki.libsdl.org/SDL3/SDL_DownloadFromGPUTexture
SDL_DrawGPUIndexedPrimitives,"Draws data using bound graphics state with an index buffer and instancing enabled.
",https://wiki.libsdl.org/SDL3/SDL_DrawGPUIndexedPrimitives
SDL_DrawGPUIndexedPrimitivesIndirect,"Draws data using bound graphics state with an index buffer enabled and with draw parameters set from a buffer.
",https://wiki.libsdl.org/SDL3/SDL_DrawGPUIndexedPrimitivesIndirect
SDL_DrawGPUPrimitives,"Draws data using bound graphics state.
",https://wiki.libsdl.org/SDL3/SDL_DrawGPUPrimitives
SDL_DrawGPUPrimitivesIndirect,"Draws data using bound graphics state and with draw parameters set from a buffer.
",https://wiki.libsdl.org/SDL3/SDL_DrawGPUPrimitivesIndirect
SDL_DropEvent,"An event used to drop text or request a file open by the system (event.drop.*)
",https://wiki.libsdl.org/SDL3/SDL_DropEvent
SDL_DuplicateSurface,"Creates a new surface identical to the existing surface.
",https://wiki.libsdl.org/SDL3/SDL_DuplicateSurface
SDL_EGLAttrib,"An EGL attribute, used when creating an EGL context.
",https://wiki.libsdl.org/SDL3/SDL_EGLAttrib
SDL_EGLAttribArrayCallback,"EGL platform attribute initialization callback.
",https://wiki.libsdl.org/SDL3/SDL_EGLAttribArrayCallback
SDL_EGLConfig,"Opaque type for an EGL config.
",https://wiki.libsdl.org/SDL3/SDL_EGLConfig
SDL_EGLDisplay,"Opaque type for an EGL display.
",https://wiki.libsdl.org/SDL3/SDL_EGLDisplay
SDL_EGLIntArrayCallback,"EGL surface/context attribute initialization callback types.
",https://wiki.libsdl.org/SDL3/SDL_EGLIntArrayCallback
SDL_EGLSurface,"Opaque type for an EGL surface.
",https://wiki.libsdl.org/SDL3/SDL_EGLSurface
SDL_EGL_GetCurrentConfig,"Get the currently active EGL config.
",https://wiki.libsdl.org/SDL3/SDL_EGL_GetCurrentConfig
SDL_EGL_GetCurrentDisplay,"Get the currently active EGL display.
",https://wiki.libsdl.org/SDL3/SDL_EGL_GetCurrentDisplay
SDL_EGL_GetProcAddress,"Get an EGL library function by name.
",https://wiki.libsdl.org/SDL3/SDL_EGL_GetProcAddress
SDL_EGL_GetWindowSurface,"Get the EGL surface associated with the window.
",https://wiki.libsdl.org/SDL3/SDL_EGL_GetWindowSurface
SDL_EGL_SetAttributeCallbacks,"Sets the callbacks for defining custom EGLAttrib arrays for EGL initialization.
",https://wiki.libsdl.org/SDL3/SDL_EGL_SetAttributeCallbacks
SDL_EGLint,"An EGL integer attribute, used when creating an EGL surface.
",https://wiki.libsdl.org/SDL3/SDL_EGLint
SDL_EXCLUDES,"Wrapper around Clang thread safety analysis annotations.
",https://wiki.libsdl.org/SDL3/SDL_EXCLUDES
SDL_EnableScreenSaver,"Allow the screen to be blanked by a screen saver.
",https://wiki.libsdl.org/SDL3/SDL_EnableScreenSaver
SDL_EndGPUComputePass,"Ends the current compute pass.
",https://wiki.libsdl.org/SDL3/SDL_EndGPUComputePass
SDL_EndGPUCopyPass,"Ends the current copy pass.
",https://wiki.libsdl.org/SDL3/SDL_EndGPUCopyPass
SDL_EndGPURenderPass,"Ends the given render pass.
",https://wiki.libsdl.org/SDL3/SDL_EndGPURenderPass
SDL_EnterAppMainCallbacks,"An entry point for SDL's use in [SDL_MAIN_USE_CALLBACKS](SDL_MAIN_USE_CALLBACKS).
",https://wiki.libsdl.org/SDL3/SDL_EnterAppMainCallbacks
SDL_EnumerateDirectory,"Enumerate a directory through a callback function.
",https://wiki.libsdl.org/SDL3/SDL_EnumerateDirectory
SDL_EnumerateDirectoryCallback,"Callback for directory enumeration.
",https://wiki.libsdl.org/SDL3/SDL_EnumerateDirectoryCallback
SDL_EnumerateProperties,"Enumerate the properties contained in a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_EnumerateProperties
SDL_EnumeratePropertiesCallback,"A callback used to enumerate all the properties in a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_EnumeratePropertiesCallback
SDL_EnumerateStorageDirectory,"Enumerate a directory in a storage container through a callback function.
",https://wiki.libsdl.org/SDL3/SDL_EnumerateStorageDirectory
SDL_EnumerationResult,"Possible results from an enumeration callback.
",https://wiki.libsdl.org/SDL3/SDL_EnumerationResult
SDL_Environment,"A thread-safe set of environment variables
",https://wiki.libsdl.org/SDL3/SDL_Environment
SDL_Event,"The structure for all events in SDL.
",https://wiki.libsdl.org/SDL3/SDL_Event
SDL_EventAction,"The type of action to request from [SDL_PeepEvents](SDL_PeepEvents)().
",https://wiki.libsdl.org/SDL3/SDL_EventAction
SDL_EventEnabled,"Query the state of processing events by type.
",https://wiki.libsdl.org/SDL3/SDL_EventEnabled
SDL_EventFilter,"A function pointer used for callbacks that watch the event queue.
",https://wiki.libsdl.org/SDL3/SDL_EventFilter
SDL_EventType,"The types of events that can be delivered.
",https://wiki.libsdl.org/SDL3/SDL_EventType
SDL_FALLTHROUGH,"A macro to signal that a case statement without a `break` is intentional.
",https://wiki.libsdl.org/SDL3/SDL_FALLTHROUGH
SDL_FColor,"The bits of this structure can be directly reinterpreted as a float-packed color which uses the [SDL_PIXELFORMAT_RGBA128_FLOAT](SDL_PIXELFORMAT_RGBA128_FLOAT) format
",https://wiki.libsdl.org/SDL3/SDL_FColor
SDL_FILE,"A macro that reports the current file being compiled.
",https://wiki.libsdl.org/SDL3/SDL_FILE
SDL_FLOATWORDORDER,"A macro that reports the target system's floating point word order.
",https://wiki.libsdl.org/SDL3/SDL_FLOATWORDORDER
SDL_FLT_EPSILON,"Epsilon constant, used for comparing floating-point numbers.
",https://wiki.libsdl.org/SDL3/SDL_FLT_EPSILON
SDL_FORCE_INLINE,"A macro to demand a function be inlined.
",https://wiki.libsdl.org/SDL3/SDL_FORCE_INLINE
SDL_FOURCC,"Define a four character code as a [Uint32](Uint32).
",https://wiki.libsdl.org/SDL3/SDL_FOURCC
SDL_FPoint,"The structure that defines a point (using floating point values).
",https://wiki.libsdl.org/SDL3/SDL_FPoint
SDL_FRect,"A rectangle, with the origin at the upper left (using floating point values).
",https://wiki.libsdl.org/SDL3/SDL_FRect
SDL_FUNCTION,"A macro that reports the current function being compiled.
",https://wiki.libsdl.org/SDL3/SDL_FUNCTION
SDL_FileDialogType,"Various types of file dialogs.
",https://wiki.libsdl.org/SDL3/SDL_FileDialogType
SDL_FillSurfaceRect,"Perform a fast fill of a rectangle with a specific color.
",https://wiki.libsdl.org/SDL3/SDL_FillSurfaceRect
SDL_FillSurfaceRects,"Perform a fast fill of a set of rectangles with a specific color.
",https://wiki.libsdl.org/SDL3/SDL_FillSurfaceRects
SDL_FilterEvents,"Run a specific filter function on the current event queue, removing any events for which the filter returns false.
",https://wiki.libsdl.org/SDL3/SDL_FilterEvents
SDL_Finger,"Data about a single finger in a multitouch event.
",https://wiki.libsdl.org/SDL3/SDL_Finger
SDL_FingerID,"A unique ID for a single finger on a touch device.
",https://wiki.libsdl.org/SDL3/SDL_FingerID
SDL_FlashOperation,"Window flash operation.
",https://wiki.libsdl.org/SDL3/SDL_FlashOperation
SDL_FlashWindow,"Request a window to demand attention from the user.
",https://wiki.libsdl.org/SDL3/SDL_FlashWindow
SDL_FlipMode,"The flip mode.
",https://wiki.libsdl.org/SDL3/SDL_FlipMode
SDL_FlipSurface,"Flip a surface vertically or horizontally.
",https://wiki.libsdl.org/SDL3/SDL_FlipSurface
SDL_FlushAudioStream,"Tell the stream that you're done sending data, and anything being buffered should be converted/resampled and made available immediately.
",https://wiki.libsdl.org/SDL3/SDL_FlushAudioStream
SDL_FlushEvent,"Clear events of a specific type from the event queue.
",https://wiki.libsdl.org/SDL3/SDL_FlushEvent
SDL_FlushEvents,"Clear events of a range of types from the event queue.
",https://wiki.libsdl.org/SDL3/SDL_FlushEvents
SDL_FlushIO,"Flush any buffered data in the stream.
",https://wiki.libsdl.org/SDL3/SDL_FlushIO
SDL_FlushRenderer,"Force the rendering context to flush any pending commands and state.
",https://wiki.libsdl.org/SDL3/SDL_FlushRenderer
SDL_Folder,"The type of the OS-provided default folder for a specific purpose.
",https://wiki.libsdl.org/SDL3/SDL_Folder
